gene,f_val,p_val,significance
ENSMUSG00000000386,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000392,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000394,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000399,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000402,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000409,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000411,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000416,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000420,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000435,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000439,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000440,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000441,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000486,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000489,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000530,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000531,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000532,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000538,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000544,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000552,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000555,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000560,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000561,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000562,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000563,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000567,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000568,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000579,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000581,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000594,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000600,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000605,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000606,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000617,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000627,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000628,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000631,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000632,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000673,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000682,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000686,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000690,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000693,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000701,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000706,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000708,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000711,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000724,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000730,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000731,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000732,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000738,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000739,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000740,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000743,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000751,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000753,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000759,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000766,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000776,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000782,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000787,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000791,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000792,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000794,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000804,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000805,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000811,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000817,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000823,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000826,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000827,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000838,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000861,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000869,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000876,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000881,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000884,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000889,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000901,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000902,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000903,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000915,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000916,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000934,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000938,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000942,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000948,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000957,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000958,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000959,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000976,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000982,5.579856115107913,0.061425632866321314,0
ENSMUSG00000000983,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001014,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001016,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001017,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001018,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001020,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001021,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001023,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001025,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001027,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001029,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001034,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001036,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001039,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001052,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001053,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001054,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001056,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001062,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001065,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001076,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001082,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001089,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001095,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001098,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001100,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001103,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001105,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001119,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001120,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001123,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001127,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001128,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001131,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001134,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001138,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001143,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001150,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001151,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001155,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001156,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001157,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001158,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001166,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001168,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001173,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001175,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001211,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001225,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001227,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001228,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001229,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001240,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001247,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001248,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001249,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001260,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001270,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001280,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001281,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001285,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001288,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001289,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001300,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001305,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001313,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001323,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001333,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001334,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001348,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001349,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001366,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001376,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001380,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001383,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001403,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001415,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001416,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001418,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001419,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001420,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001424,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001435,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001436,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001440,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001441,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001444,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001445,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001467,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001472,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001473,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001482,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001493,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001494,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001496,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001497,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001504,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001506,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001507,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001508,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001510,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001517,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001518,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001520,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001521,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001524,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001525,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001542,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001552,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001555,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001558,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001566,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001569,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001576,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001583,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001588,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001604,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001622,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001627,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001630,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001632,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001642,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001655,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001656,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001657,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001661,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001663,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001665,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001666,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001670,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001672,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001674,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001687,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001700,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001707,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001729,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001739,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001741,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001750,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001751,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001755,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001761,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001763,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001767,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001768,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001773,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001774,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001783,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001785,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001786,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001794,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001802,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001804,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001815,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001819,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001823,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001827,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001829,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001833,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001844,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001847,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001855,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001864,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001865,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001870,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001891,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001901,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001909,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001910,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001911,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001918,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001924,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001930,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001942,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001943,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001946,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001948,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001962,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001964,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001983,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001985,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001986,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001988,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001995,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001998,5.579856115107913,0.061425632866321314,0
ENSMUSG00000001999,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002006,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002007,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002010,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002012,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002014,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002015,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002017,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002020,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002028,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002031,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002032,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002033,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002043,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002052,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002055,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002057,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002058,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002059,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002064,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002068,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002076,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002083,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002100,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002102,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002103,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002104,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002105,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002107,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002108,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002109,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002111,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002129,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002147,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002190,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002204,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002205,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002210,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002221,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002222,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002227,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002228,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002233,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002240,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002249,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002250,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002257,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002265,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002266,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002274,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002279,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002280,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002289,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002297,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002307,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002308,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002319,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002320,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002324,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002325,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002326,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002329,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002332,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002341,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002342,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002343,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002345,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002346,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002365,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002372,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002379,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002384,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002393,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002395,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002396,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002409,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002413,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002416,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002428,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002455,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002458,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002459,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002475,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002477,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002486,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002489,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002496,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002500,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002504,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002524,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002546,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002550,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002565,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002578,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002580,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002588,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002602,5.579856115107913,0.061425632866321314,0
ENSMUSG00000002603,5.579856115107913,0.061425632866321314,0
