,gene,f_val,p_val,significance
135,ENSMUSG00000000787,5.579856115107913,0.061425632866321314,0
136,ENSMUSG00000000791,5.579856115107913,0.061425632866321314,0
137,ENSMUSG00000000792,5.579856115107913,0.061425632866321314,0
138,ENSMUSG00000000794,5.579856115107913,0.061425632866321314,0
139,ENSMUSG00000000804,5.579856115107913,0.061425632866321314,0
140,ENSMUSG00000000805,5.579856115107913,0.061425632866321314,0
141,ENSMUSG00000000811,5.579856115107913,0.061425632866321314,0
142,ENSMUSG00000000817,5.579856115107913,0.061425632866321314,0
143,ENSMUSG00000000823,5.579856115107913,0.061425632866321314,0
144,ENSMUSG00000000826,5.579856115107913,0.061425632866321314,0
145,ENSMUSG00000000827,5.579856115107913,0.061425632866321314,0
146,ENSMUSG00000000838,5.579856115107913,0.061425632866321314,0
147,ENSMUSG00000000861,5.579856115107913,0.061425632866321314,0
148,ENSMUSG00000000869,5.579856115107913,0.061425632866321314,0
149,ENSMUSG00000000876,5.579856115107913,0.061425632866321314,0
150,ENSMUSG00000000881,5.579856115107913,0.061425632866321314,0
151,ENSMUSG00000000884,5.579856115107913,0.061425632866321314,0
152,ENSMUSG00000000889,5.579856115107913,0.061425632866321314,0
153,ENSMUSG00000000901,5.579856115107913,0.061425632866321314,0
154,ENSMUSG00000000902,5.579856115107913,0.061425632866321314,0
155,ENSMUSG00000000903,5.579856115107913,0.061425632866321314,0
156,ENSMUSG00000000915,5.579856115107913,0.061425632866321314,0
157,ENSMUSG00000000916,5.579856115107913,0.061425632866321314,0
158,ENSMUSG00000000934,5.579856115107913,0.061425632866321314,0
159,ENSMUSG00000000938,5.579856115107913,0.061425632866321314,0
160,ENSMUSG00000000942,5.579856115107913,0.061425632866321314,0
161,ENSMUSG00000000948,5.579856115107913,0.061425632866321314,0
162,ENSMUSG00000000957,5.579856115107913,0.061425632866321314,0
163,ENSMUSG00000000958,5.579856115107913,0.061425632866321314,0
164,ENSMUSG00000000959,5.579856115107913,0.061425632866321314,0
165,ENSMUSG00000000976,5.579856115107913,0.061425632866321314,0
166,ENSMUSG00000000982,5.579856115107913,0.061425632866321314,0
167,ENSMUSG00000000983,5.579856115107913,0.061425632866321314,0
168,ENSMUSG00000001014,5.579856115107913,0.061425632866321314,0
169,ENSMUSG00000001016,5.579856115107913,0.061425632866321314,0
170,ENSMUSG00000001017,5.579856115107913,0.061425632866321314,0
171,ENSMUSG00000001018,5.579856115107913,0.061425632866321314,0
172,ENSMUSG00000001020,5.579856115107913,0.061425632866321314,0
173,ENSMUSG00000001021,5.579856115107913,0.061425632866321314,0
174,ENSMUSG00000001023,5.579856115107913,0.061425632866321314,0
175,ENSMUSG00000001025,5.579856115107913,0.061425632866321314,0
176,ENSMUSG00000001027,5.579856115107913,0.061425632866321314,0
177,ENSMUSG00000001029,5.579856115107913,0.061425632866321314,0
178,ENSMUSG00000001034,5.579856115107913,0.061425632866321314,0
179,ENSMUSG00000001036,5.579856115107913,0.061425632866321314,0
180,ENSMUSG00000001039,5.579856115107913,0.061425632866321314,0
181,ENSMUSG00000001052,5.579856115107913,0.061425632866321314,0
182,ENSMUSG00000001053,5.579856115107913,0.061425632866321314,0
183,ENSMUSG00000001054,5.579856115107913,0.061425632866321314,0
184,ENSMUSG00000001056,5.579856115107913,0.061425632866321314,0
185,ENSMUSG00000001062,5.579856115107913,0.061425632866321314,0
186,ENSMUSG00000001065,5.579856115107913,0.061425632866321314,0
187,ENSMUSG00000001076,5.579856115107913,0.061425632866321314,0
188,ENSMUSG00000001082,5.579856115107913,0.061425632866321314,0
189,ENSMUSG00000001089,5.579856115107913,0.061425632866321314,0
190,ENSMUSG00000001095,5.579856115107913,0.061425632866321314,0
191,ENSMUSG00000001098,5.579856115107913,0.061425632866321314,0
192,ENSMUSG00000001100,5.579856115107913,0.061425632866321314,0
193,ENSMUSG00000001103,5.579856115107913,0.061425632866321314,0
194,ENSMUSG00000001105,5.579856115107913,0.061425632866321314,0
195,ENSMUSG00000001119,5.579856115107913,0.061425632866321314,0
196,ENSMUSG00000001120,5.579856115107913,0.061425632866321314,0
197,ENSMUSG00000001123,5.579856115107913,0.061425632866321314,0
198,ENSMUSG00000001127,5.579856115107913,0.061425632866321314,0
199,ENSMUSG00000001128,5.579856115107913,0.061425632866321314,0
200,ENSMUSG00000001131,5.579856115107913,0.061425632866321314,0
201,ENSMUSG00000001134,5.579856115107913,0.061425632866321314,0
202,ENSMUSG00000001138,5.579856115107913,0.061425632866321314,0
203,ENSMUSG00000001143,5.579856115107913,0.061425632866321314,0
204,ENSMUSG00000001150,5.579856115107913,0.061425632866321314,0
205,ENSMUSG00000001151,5.579856115107913,0.061425632866321314,0
206,ENSMUSG00000001155,5.579856115107913,0.061425632866321314,0
207,ENSMUSG00000001156,5.579856115107913,0.061425632866321314,0
208,ENSMUSG00000001157,5.579856115107913,0.061425632866321314,0
209,ENSMUSG00000001158,5.579856115107913,0.061425632866321314,0
210,ENSMUSG00000001166,5.579856115107913,0.061425632866321314,0
211,ENSMUSG00000001168,5.579856115107913,0.061425632866321314,0
212,ENSMUSG00000001173,5.579856115107913,0.061425632866321314,0
213,ENSMUSG00000001175,5.579856115107913,0.061425632866321314,0
214,ENSMUSG00000001211,5.579856115107913,0.061425632866321314,0
215,ENSMUSG00000001225,5.579856115107913,0.061425632866321314,0
216,ENSMUSG00000001227,5.579856115107913,0.061425632866321314,0
217,ENSMUSG00000001228,5.579856115107913,0.061425632866321314,0
218,ENSMUSG00000001229,5.579856115107913,0.061425632866321314,0
219,ENSMUSG00000001240,5.579856115107913,0.061425632866321314,0
220,ENSMUSG00000001247,5.579856115107913,0.061425632866321314,0
221,ENSMUSG00000001248,5.579856115107913,0.061425632866321314,0
222,ENSMUSG00000001249,5.579856115107913,0.061425632866321314,0
223,ENSMUSG00000001260,5.579856115107913,0.061425632866321314,0
224,ENSMUSG00000001270,5.579856115107913,0.061425632866321314,0
225,ENSMUSG00000001280,5.579856115107913,0.061425632866321314,0
226,ENSMUSG00000001281,5.579856115107913,0.061425632866321314,0
227,ENSMUSG00000001285,5.579856115107913,0.061425632866321314,0
228,ENSMUSG00000001288,5.579856115107913,0.061425632866321314,0
229,ENSMUSG00000001289,5.579856115107913,0.061425632866321314,0
230,ENSMUSG00000001300,5.579856115107913,0.061425632866321314,0
231,ENSMUSG00000001305,5.579856115107913,0.061425632866321314,0
232,ENSMUSG00000001313,5.579856115107913,0.061425632866321314,0
233,ENSMUSG00000001323,5.579856115107913,0.061425632866321314,0
234,ENSMUSG00000001333,5.579856115107913,0.061425632866321314,0
235,ENSMUSG00000001334,5.579856115107913,0.061425632866321314,0
236,ENSMUSG00000001348,5.579856115107913,0.061425632866321314,0
237,ENSMUSG00000001349,5.579856115107913,0.061425632866321314,0
238,ENSMUSG00000001366,5.579856115107913,0.061425632866321314,0
239,ENSMUSG00000001376,5.579856115107913,0.061425632866321314,0
240,ENSMUSG00000001380,5.579856115107913,0.061425632866321314,0
241,ENSMUSG00000001383,5.579856115107913,0.061425632866321314,0
242,ENSMUSG00000001403,5.579856115107913,0.061425632866321314,0
243,ENSMUSG00000001415,5.579856115107913,0.061425632866321314,0
244,ENSMUSG00000001416,5.579856115107913,0.061425632866321314,0
245,ENSMUSG00000001418,5.579856115107913,0.061425632866321314,0
246,ENSMUSG00000001419,5.579856115107913,0.061425632866321314,0
247,ENSMUSG00000001420,5.579856115107913,0.061425632866321314,0
248,ENSMUSG00000001424,5.579856115107913,0.061425632866321314,0
249,ENSMUSG00000001435,5.579856115107913,0.061425632866321314,0
250,ENSMUSG00000001436,5.579856115107913,0.061425632866321314,0
251,ENSMUSG00000001440,5.579856115107913,0.061425632866321314,0
252,ENSMUSG00000001441,5.579856115107913,0.061425632866321314,0
253,ENSMUSG00000001444,5.579856115107913,0.061425632866321314,0
254,ENSMUSG00000001445,5.579856115107913,0.061425632866321314,0
255,ENSMUSG00000001467,5.579856115107913,0.061425632866321314,0
256,ENSMUSG00000001472,5.579856115107913,0.061425632866321314,0
257,ENSMUSG00000001473,5.579856115107913,0.061425632866321314,0
258,ENSMUSG00000001482,5.579856115107913,0.061425632866321314,0
259,ENSMUSG00000001493,5.579856115107913,0.061425632866321314,0
260,ENSMUSG00000001494,5.579856115107913,0.061425632866321314,0
261,ENSMUSG00000001496,5.579856115107913,0.061425632866321314,0
262,ENSMUSG00000001497,5.579856115107913,0.061425632866321314,0
263,ENSMUSG00000001504,5.579856115107913,0.061425632866321314,0
264,ENSMUSG00000001506,5.579856115107913,0.061425632866321314,0
265,ENSMUSG00000001507,5.579856115107913,0.061425632866321314,0
266,ENSMUSG00000001508,5.579856115107913,0.061425632866321314,0
267,ENSMUSG00000001510,5.579856115107913,0.061425632866321314,0
268,ENSMUSG00000001517,5.579856115107913,0.061425632866321314,0
269,ENSMUSG00000001518,5.579856115107913,0.061425632866321314,0
270,ENSMUSG00000001520,5.579856115107913,0.061425632866321314,0
271,ENSMUSG00000001521,5.579856115107913,0.061425632866321314,0
272,ENSMUSG00000001524,5.579856115107913,0.061425632866321314,0
273,ENSMUSG00000001525,5.579856115107913,0.061425632866321314,0
274,ENSMUSG00000001542,5.579856115107913,0.061425632866321314,0
275,ENSMUSG00000001552,5.579856115107913,0.061425632866321314,0
276,ENSMUSG00000001555,5.579856115107913,0.061425632866321314,0
277,ENSMUSG00000001558,5.579856115107913,0.061425632866321314,0
278,ENSMUSG00000001566,5.579856115107913,0.061425632866321314,0
279,ENSMUSG00000001569,5.579856115107913,0.061425632866321314,0
280,ENSMUSG00000001576,5.579856115107913,0.061425632866321314,0
281,ENSMUSG00000001583,5.579856115107913,0.061425632866321314,0
282,ENSMUSG00000001588,5.579856115107913,0.061425632866321314,0
283,ENSMUSG00000001604,5.579856115107913,0.061425632866321314,0
284,ENSMUSG00000001622,5.579856115107913,0.061425632866321314,0
285,ENSMUSG00000001627,5.579856115107913,0.061425632866321314,0
286,ENSMUSG00000001630,5.579856115107913,0.061425632866321314,0
287,ENSMUSG00000001632,5.579856115107913,0.061425632866321314,0
288,ENSMUSG00000001642,5.579856115107913,0.061425632866321314,0
289,ENSMUSG00000001655,5.579856115107913,0.061425632866321314,0
290,ENSMUSG00000001656,5.579856115107913,0.061425632866321314,0
291,ENSMUSG00000001657,5.579856115107913,0.061425632866321314,0
292,ENSMUSG00000001661,5.579856115107913,0.061425632866321314,0
293,ENSMUSG00000001663,5.579856115107913,0.061425632866321314,0
294,ENSMUSG00000001665,5.579856115107913,0.061425632866321314,0
295,ENSMUSG00000001666,5.579856115107913,0.061425632866321314,0
296,ENSMUSG00000001670,5.579856115107913,0.061425632866321314,0
297,ENSMUSG00000001672,5.579856115107913,0.061425632866321314,0
298,ENSMUSG00000001674,5.579856115107913,0.061425632866321314,0
299,ENSMUSG00000001687,5.579856115107913,0.061425632866321314,0
300,ENSMUSG00000001700,5.579856115107913,0.061425632866321314,0
301,ENSMUSG00000001707,5.579856115107913,0.061425632866321314,0
302,ENSMUSG00000001729,5.579856115107913,0.061425632866321314,0
303,ENSMUSG00000001739,5.579856115107913,0.061425632866321314,0
304,ENSMUSG00000001741,5.579856115107913,0.061425632866321314,0
305,ENSMUSG00000001750,5.579856115107913,0.061425632866321314,0
306,ENSMUSG00000001751,5.579856115107913,0.061425632866321314,0
307,ENSMUSG00000001755,5.579856115107913,0.061425632866321314,0
308,ENSMUSG00000001761,5.579856115107913,0.061425632866321314,0
309,ENSMUSG00000001763,5.579856115107913,0.061425632866321314,0
310,ENSMUSG00000001767,5.579856115107913,0.061425632866321314,0
311,ENSMUSG00000001768,5.579856115107913,0.061425632866321314,0
312,ENSMUSG00000001773,5.579856115107913,0.061425632866321314,0
313,ENSMUSG00000001774,5.579856115107913,0.061425632866321314,0
314,ENSMUSG00000001783,5.579856115107913,0.061425632866321314,0
315,ENSMUSG00000001785,5.579856115107913,0.061425632866321314,0
316,ENSMUSG00000001786,5.579856115107913,0.061425632866321314,0
317,ENSMUSG00000001794,5.579856115107913,0.061425632866321314,0
318,ENSMUSG00000001802,5.579856115107913,0.061425632866321314,0
319,ENSMUSG00000001804,5.579856115107913,0.061425632866321314,0
320,ENSMUSG00000001815,5.579856115107913,0.061425632866321314,0
321,ENSMUSG00000001819,5.579856115107913,0.061425632866321314,0
322,ENSMUSG00000001823,5.579856115107913,0.061425632866321314,0
323,ENSMUSG00000001827,5.579856115107913,0.061425632866321314,0
324,ENSMUSG00000001829,5.579856115107913,0.061425632866321314,0
325,ENSMUSG00000001833,5.579856115107913,0.061425632866321314,0
326,ENSMUSG00000001844,5.579856115107913,0.061425632866321314,0
327,ENSMUSG00000001847,5.579856115107913,0.061425632866321314,0
328,ENSMUSG00000001855,5.579856115107913,0.061425632866321314,0
329,ENSMUSG00000001864,5.579856115107913,0.061425632866321314,0
330,ENSMUSG00000001865,5.579856115107913,0.061425632866321314,0
331,ENSMUSG00000001870,5.579856115107913,0.061425632866321314,0
332,ENSMUSG00000001891,5.579856115107913,0.061425632866321314,0
333,ENSMUSG00000001901,5.579856115107913,0.061425632866321314,0
334,ENSMUSG00000001909,5.579856115107913,0.061425632866321314,0
335,ENSMUSG00000001910,5.579856115107913,0.061425632866321314,0
336,ENSMUSG00000001911,5.579856115107913,0.061425632866321314,0
337,ENSMUSG00000001918,5.579856115107913,0.061425632866321314,0
338,ENSMUSG00000001924,5.579856115107913,0.061425632866321314,0
339,ENSMUSG00000001930,5.579856115107913,0.061425632866321314,0
340,ENSMUSG00000001942,5.579856115107913,0.061425632866321314,0
341,ENSMUSG00000001943,5.579856115107913,0.061425632866321314,0
342,ENSMUSG00000001946,5.579856115107913,0.061425632866321314,0
343,ENSMUSG00000001948,5.579856115107913,0.061425632866321314,0
344,ENSMUSG00000001962,5.579856115107913,0.061425632866321314,0
345,ENSMUSG00000001964,5.579856115107913,0.061425632866321314,0
346,ENSMUSG00000001983,5.579856115107913,0.061425632866321314,0
347,ENSMUSG00000001985,5.579856115107913,0.061425632866321314,0
348,ENSMUSG00000001986,5.579856115107913,0.061425632866321314,0
349,ENSMUSG00000001988,5.579856115107913,0.061425632866321314,0
350,ENSMUSG00000001995,5.579856115107913,0.061425632866321314,0
351,ENSMUSG00000001998,5.579856115107913,0.061425632866321314,0
352,ENSMUSG00000001999,5.579856115107913,0.061425632866321314,0
353,ENSMUSG00000002006,5.579856115107913,0.061425632866321314,0
354,ENSMUSG00000002007,5.579856115107913,0.061425632866321314,0
355,ENSMUSG00000002010,5.579856115107913,0.061425632866321314,0
356,ENSMUSG00000002012,5.579856115107913,0.061425632866321314,0
357,ENSMUSG00000002014,5.579856115107913,0.061425632866321314,0
358,ENSMUSG00000002015,5.579856115107913,0.061425632866321314,0
359,ENSMUSG00000002017,5.579856115107913,0.061425632866321314,0
360,ENSMUSG00000002020,5.579856115107913,0.061425632866321314,0
361,ENSMUSG00000002028,5.579856115107913,0.061425632866321314,0
362,ENSMUSG00000002031,5.579856115107913,0.061425632866321314,0
363,ENSMUSG00000002032,5.579856115107913,0.061425632866321314,0
364,ENSMUSG00000002033,5.579856115107913,0.061425632866321314,0
365,ENSMUSG00000002043,5.579856115107913,0.061425632866321314,0
366,ENSMUSG00000002052,5.579856115107913,0.061425632866321314,0
367,ENSMUSG00000002055,5.579856115107913,0.061425632866321314,0
368,ENSMUSG00000002057,5.579856115107913,0.061425632866321314,0
369,ENSMUSG00000002058,5.579856115107913,0.061425632866321314,0
370,ENSMUSG00000002059,5.579856115107913,0.061425632866321314,0
371,ENSMUSG00000002064,5.579856115107913,0.061425632866321314,0
372,ENSMUSG00000002068,5.579856115107913,0.061425632866321314,0
373,ENSMUSG00000002076,5.579856115107913,0.061425632866321314,0
374,ENSMUSG00000002083,5.579856115107913,0.061425632866321314,0
375,ENSMUSG00000002100,5.579856115107913,0.061425632866321314,0
376,ENSMUSG00000002102,5.579856115107913,0.061425632866321314,0
377,ENSMUSG00000002103,5.579856115107913,0.061425632866321314,0
378,ENSMUSG00000002104,5.579856115107913,0.061425632866321314,0
379,ENSMUSG00000002105,5.579856115107913,0.061425632866321314,0
380,ENSMUSG00000002107,5.579856115107913,0.061425632866321314,0
381,ENSMUSG00000002108,5.579856115107913,0.061425632866321314,0
382,ENSMUSG00000002109,5.579856115107913,0.061425632866321314,0
383,ENSMUSG00000002111,5.579856115107913,0.061425632866321314,0
384,ENSMUSG00000002129,5.579856115107913,0.061425632866321314,0
385,ENSMUSG00000002147,5.579856115107913,0.061425632866321314,0
386,ENSMUSG00000002190,5.579856115107913,0.061425632866321314,0
387,ENSMUSG00000002204,5.579856115107913,0.061425632866321314,0
388,ENSMUSG00000002205,5.579856115107913,0.061425632866321314,0
389,ENSMUSG00000002210,5.579856115107913,0.061425632866321314,0
390,ENSMUSG00000002221,5.579856115107913,0.061425632866321314,0
391,ENSMUSG00000002222,5.579856115107913,0.061425632866321314,0
392,ENSMUSG00000002227,5.579856115107913,0.061425632866321314,0
393,ENSMUSG00000002228,5.579856115107913,0.061425632866321314,0
394,ENSMUSG00000002233,5.579856115107913,0.061425632866321314,0
395,ENSMUSG00000002240,5.579856115107913,0.061425632866321314,0
396,ENSMUSG00000002249,5.579856115107913,0.061425632866321314,0
397,ENSMUSG00000002250,5.579856115107913,0.061425632866321314,0
398,ENSMUSG00000002257,5.579856115107913,0.061425632866321314,0
399,ENSMUSG00000002265,5.579856115107913,0.061425632866321314,0
400,ENSMUSG00000002266,5.579856115107913,0.061425632866321314,0
401,ENSMUSG00000002274,5.579856115107913,0.061425632866321314,0
402,ENSMUSG00000002279,5.579856115107913,0.061425632866321314,0
403,ENSMUSG00000002280,5.579856115107913,0.061425632866321314,0
404,ENSMUSG00000002289,5.579856115107913,0.061425632866321314,0
405,ENSMUSG00000002297,5.579856115107913,0.061425632866321314,0
406,ENSMUSG00000002307,5.579856115107913,0.061425632866321314,0
407,ENSMUSG00000002308,5.579856115107913,0.061425632866321314,0
408,ENSMUSG00000002319,5.579856115107913,0.061425632866321314,0
409,ENSMUSG00000002320,5.579856115107913,0.061425632866321314,0
410,ENSMUSG00000002324,5.579856115107913,0.061425632866321314,0
411,ENSMUSG00000002325,5.579856115107913,0.061425632866321314,0
412,ENSMUSG00000002326,5.579856115107913,0.061425632866321314,0
413,ENSMUSG00000002329,5.579856115107913,0.061425632866321314,0
414,ENSMUSG00000002332,5.579856115107913,0.061425632866321314,0
415,ENSMUSG00000002341,5.579856115107913,0.061425632866321314,0
416,ENSMUSG00000002342,5.579856115107913,0.061425632866321314,0
417,ENSMUSG00000002343,5.579856115107913,0.061425632866321314,0
418,ENSMUSG00000002345,5.579856115107913,0.061425632866321314,0
419,ENSMUSG00000002346,5.579856115107913,0.061425632866321314,0
420,ENSMUSG00000002365,5.579856115107913,0.061425632866321314,0
421,ENSMUSG00000002372,5.579856115107913,0.061425632866321314,0
422,ENSMUSG00000002379,5.579856115107913,0.061425632866321314,0
