gene,f_val,p_val,significance
ENSMUSG00000000567,2.9927183196986853,0.06194021139895601,0
ENSMUSG00000000568,2.620592437127258,0.08643842307451087,0
ENSMUSG00000000579,0.4178242664407195,0.7426343686339646,0
ENSMUSG00000000581,2.2645454545424983,0.12020320318114414,0
ENSMUSG00000000594,1.6093171552695837,0.22654425297806352,0
ENSMUSG00000000600,1.4139205873922742,0.2752978441605693,0
ENSMUSG00000000605,1.137628320147934,0.363790440883866,0
ENSMUSG00000000606,,,0
ENSMUSG00000000617,1.0590906818308858,0.3939262601586079,0
ENSMUSG00000000627,3.1502238758043646,0.05397786855807594,0
ENSMUSG00000000628,0.21981391714950993,0.8812098409972946,0
ENSMUSG00000000631,1.0325081585565143,0.4046840332426487,0
ENSMUSG00000000632,0.5108383166526514,0.6804881495135007,0
ENSMUSG00000000673,0.45556429747022276,0.7170323271899928,0
ENSMUSG00000000682,0.4128291632407201,0.7460579661448605,0
ENSMUSG00000000686,1.1058594857936177,0.37568991881679387,0
ENSMUSG00000000690,,,0
ENSMUSG00000000693,1.0585559127338309,0.3941398374238475,0
ENSMUSG00000000701,,,0
ENSMUSG00000000706,2.0158003510532265,0.15229523163757494,0
ENSMUSG00000000708,0.4025474018597343,0.7531285764390874,0
ENSMUSG00000000711,0.9788300238355226,0.427304024079472,0
ENSMUSG00000000724,0.29814140464234057,0.8262225202057525,0
ENSMUSG00000000730,0.013894103930754895,0.9976672934875092,0
ENSMUSG00000000731,0.8026332396990632,0.5104993778271965,0
ENSMUSG00000000732,0.0640871644908233,0.9780831799499728,0
ENSMUSG00000000738,0.09258862620625058,0.9630535500249798,0
ENSMUSG00000000739,0.9368731870746208,0.4458454139000019,0
ENSMUSG00000000740,0.6354531546509565,0.6029516912527673,0
ENSMUSG00000000743,0.8420768694829869,0.4906376598321196,0
ENSMUSG00000000751,1.3013201049978036,0.3083089872730818,0
ENSMUSG00000000753,2.794597535659784,0.07385902772054372,0
ENSMUSG00000000759,0.38889997759835815,0.7625599495736668,0
ENSMUSG00000000766,1.2083418715531762,0.3386614604384749,0
ENSMUSG00000000776,0.6827113019827827,0.5754507642337423,0
ENSMUSG00000000782,3.5407666912252926,0.038708035033947784,1
ENSMUSG00000000787,1.9216743542018813,0.1667788520641634,0
ENSMUSG00000000791,0.6576718868169221,0.589888174182353,0
ENSMUSG00000000792,1.6938824110756399,0.20837335221030862,0
ENSMUSG00000000794,1.2052904501977206,0.3397082691592924,0
ENSMUSG00000000804,7.180373255036388,0.0028629125761092705,1
ENSMUSG00000000805,0.7405089878775833,0.5432820164004757,0
ENSMUSG00000000811,5.422607607899631,0.009114883615650193,1
ENSMUSG00000000817,0.5146340286675776,0.6780240428110904,0
ENSMUSG00000000823,0.4533805529813277,0.7185002400593214,0
ENSMUSG00000000826,1.925725800372323,0.16612557895931698,0
ENSMUSG00000000827,4.072975975466149,0.025076646342511104,1
ENSMUSG00000000838,0.9508454386156291,0.4395853636506666,0
ENSMUSG00000000861,0.35965052098436373,0.7829292855955072,0
ENSMUSG00000000869,0.7613869277429316,0.5320583935198843,0
ENSMUSG00000000876,1.2137297809333403,0.33682118583918114,0
ENSMUSG00000000881,0.2877823891542287,0.8335377294932652,0
ENSMUSG00000000884,0.6713842860094623,0.5819443283619579,0
ENSMUSG00000000889,0.41557469904309097,0.7441752512247466,0
ENSMUSG00000000901,1.3935431155944986,0.280985792179175,0
ENSMUSG00000000902,0.701673536453227,0.5647188314396095,0
ENSMUSG00000000903,0.7996922349665809,0.5120097501331793,0
ENSMUSG00000000915,0.4771208383937788,0.70263740588388,0
ENSMUSG00000000916,0.5060954454147171,0.6835756416419569,0
ENSMUSG00000000934,0.024611644308422994,0.994562705462479,0
ENSMUSG00000000938,,,0
ENSMUSG00000000942,,,0
ENSMUSG00000000948,2.0016233094001565,0.15438652015645615,0
ENSMUSG00000000957,3.4359378908424474,0.04227145948276203,1
ENSMUSG00000000958,0.4360577378991388,0.7302047688605597,0
ENSMUSG00000000959,0.19773858455197438,0.8963931773732097,0
ENSMUSG00000000976,2.151988068735207,0.13370474548082711,0
ENSMUSG00000000982,1.5985142098106593,0.22898477915093782,0
ENSMUSG00000000983,1.1956011256937173,0.3430543118609451,0
ENSMUSG00000001014,0.22222036733014713,0.8795418256781868,0
ENSMUSG00000001016,4.3663958442259885,0.019915641860614952,1
ENSMUSG00000001017,1.8166201476720494,0.18472665938064461,0
ENSMUSG00000001018,0.9434725830499004,0.4428779343133844,0
ENSMUSG00000001020,1.8083926392968372,0.18621784181507917,0
ENSMUSG00000001021,2.1854478149607304,0.12952582353334569,0
ENSMUSG00000001023,0.8254206421530887,0.49893552253063045,0
ENSMUSG00000001025,1.0351405670221006,0.4036057798152783,0
ENSMUSG00000001027,0.7870861679623636,0.518530281101085,0
ENSMUSG00000001029,4.441157943249308,0.0187982169051803,1
ENSMUSG00000001034,1.5591898214947462,0.2381079378305962,0
ENSMUSG00000001036,2.4266348620564915,0.10331098855812369,0
ENSMUSG00000001039,1.243674695035367,0.32677912116777474,0
ENSMUSG00000001052,0.68397333252722,0.5747311020709427,0
ENSMUSG00000001053,1.2922519123375722,0.31114123326669246,0
ENSMUSG00000001054,0.9165923236887519,0.4550859232775467,0
ENSMUSG00000001056,4.3178574011797854,0.020680743731807453,1
ENSMUSG00000001062,2.877157356785274,0.06860903386716147,0
ENSMUSG00000001065,1.093342779681836,0.38048560465040476,0
ENSMUSG00000001076,0.44407537825344096,0.7247743896841115,0
ENSMUSG00000001082,1.1498621346004485,0.3593106858154592,0
ENSMUSG00000001089,4.341909471764556,0.02029759249826715,1
ENSMUSG00000001095,0.33625592086374895,0.7993435850138029,0
ENSMUSG00000001098,1.6093854045928506,0.2265289230374732,0
ENSMUSG00000001100,0.14540492992289825,0.93112661888384,0
ENSMUSG00000001103,0.3605514690247744,0.7822990786219098,0
ENSMUSG00000001105,0.8980223768832106,0.4637085909667916,0
ENSMUSG00000001119,0.4956293905730467,0.6904218087892604,0
ENSMUSG00000001120,1.5263397929389768,0.24602538158795295,0
ENSMUSG00000001123,1.0494232888591752,0.3978051667371211,0
ENSMUSG00000001127,5.319406730010629,0.00980775666290824,1
ENSMUSG00000001128,0.7833619686812058,0.5204711279377388,0
ENSMUSG00000001131,1.126295442963725,0.3679908934575576,0
ENSMUSG00000001134,0.602124499830003,0.6229883609201126,0
ENSMUSG00000001138,1.3558180989585755,0.29184360259490816,0
ENSMUSG00000001143,1.650922631906364,0.21740125548439876,0
ENSMUSG00000001150,4.708714975651961,0.015336544414745999,1
ENSMUSG00000001151,1.995472045330145,0.15530359204779684,0
ENSMUSG00000001155,1.0011773916310516,0.4177389460385707,0
ENSMUSG00000001156,2.66287493116365,0.0831778704767514,0
ENSMUSG00000001157,8.21100998607924,0.0015550184231467893,1
ENSMUSG00000001158,3.2150876372518735,0.051034348176027755,0
ENSMUSG00000001166,0.9708145035658623,0.43078699480686033,0
ENSMUSG00000001168,,,0
ENSMUSG00000001173,0.5738059561814941,0.640422646558731,0
ENSMUSG00000001175,1.115884876642617,0.3718928089592339,0
ENSMUSG00000001211,2.3933148573227783,0.10655856072783869,0
ENSMUSG00000001225,1.3224796414466695,0.3018040219595787,0
ENSMUSG00000001227,1.284130414251212,0.31370072630614015,0
ENSMUSG00000001228,0.8377289138900107,0.49279120815727506,0
ENSMUSG00000001229,0.8829963574069062,0.4708000564999292,0
ENSMUSG00000001240,1.6256777298507545,0.22290087398301683,0
ENSMUSG00000001247,0.7371788062990347,0.5450916867194662,0
ENSMUSG00000001248,1.4904744775731713,0.25498943111972816,0
ENSMUSG00000001249,2.323980653810662,0.11368119496058614,0
ENSMUSG00000001260,0.767528274986582,0.5287968076737886,0
ENSMUSG00000001270,0.47687347249216383,0.7028015847065172,0
ENSMUSG00000001280,3.937658707557115,0.027946696238625814,1
ENSMUSG00000001281,0.05549757173524607,0.9821787032425325,0
ENSMUSG00000001285,0.9380957263335682,0.4452942351175869,0
ENSMUSG00000001288,4.2002275372232045,0.022674683000662044,1
ENSMUSG00000001289,3.165520998837562,0.0532670975917132,0
ENSMUSG00000001300,0.38850179052724293,0.7628358757982693,0
ENSMUSG00000001305,1.2481231738950203,0.32531385655305395,0
ENSMUSG00000001313,0.3492513430139038,0.7902144228960817,0
ENSMUSG00000001323,1.9606585107530055,0.1606065295034192,0
ENSMUSG00000001333,1.1494322997465312,0.35946712712691026,0
ENSMUSG00000001334,1.290191094024685,0.31178864245860394,0
ENSMUSG00000001348,2.520294087402627,0.09475021306593913,0
ENSMUSG00000001349,1.7158610910619785,0.20391066421394052,0
ENSMUSG00000001366,2.010947814741545,0.15300755599544463,0
ENSMUSG00000001376,0.6493318895380412,0.5947639305047814,0
ENSMUSG00000001380,0.3779723829561863,0.7701467828075363,0
ENSMUSG00000001383,0.4222191005416677,0.7396286126136387,0
ENSMUSG00000001403,0.24823956870186736,0.8613865545695181,0
ENSMUSG00000001415,0.8743231025776185,0.47494030477425886,0
ENSMUSG00000001416,2.382711629682682,0.10761538340648463,0
ENSMUSG00000001418,0.4167809629165871,0.7433488036259284,0
ENSMUSG00000001419,1.705977918060254,0.205904588462617,0
ENSMUSG00000001420,1.1792785175916625,0.3487675966183657,0
ENSMUSG00000001424,0.38833038691685284,0.7629546636396772,0
ENSMUSG00000001435,1.782599859897778,0.19097730849817077,0
ENSMUSG00000001436,3.183584144190664,0.052441131617729564,0
ENSMUSG00000001440,1.6987767081526557,0.2073705955806819,0
ENSMUSG00000001441,2.3047737107627255,0.11574544105802241,0
ENSMUSG00000001444,0.9765020136138232,0.42831275485760867,0
ENSMUSG00000001445,0.6321487930001608,0.6049146721959842,0
ENSMUSG00000001467,0.7417194568414843,0.5426255551300523,0
ENSMUSG00000001472,0.8973043454718117,0.46404512663354347,0
ENSMUSG00000001473,1.0735433703468522,0.3881977996047022,0
ENSMUSG00000001482,2.916875164850324,0.06623140419219498,0
ENSMUSG00000001493,0.6595193953153015,0.588812600996431,0
ENSMUSG00000001494,2.412673086985833,0.10465837551914728,0
ENSMUSG00000001496,0.7036377241609123,0.5636171108905681,0
ENSMUSG00000001497,2.5853092140121277,0.08926714057842577,0
ENSMUSG00000001504,0.34796159552715744,0.7911192834947578,0
ENSMUSG00000001506,1.0830325660990188,0.3844821838262967,0
ENSMUSG00000001507,0.13007413012659533,0.9408079968314976,0
ENSMUSG00000001508,0.2859158902760999,0.8348555387050547,0
ENSMUSG00000001510,1.8773410801755872,0.1741118859385021,0
ENSMUSG00000001517,1.343222457237703,0.2955658209169113,0
ENSMUSG00000001518,2.0955595330470853,0.14108934967492243,0
ENSMUSG00000001520,0.8408539580599439,0.49124247660516296,0
ENSMUSG00000001521,1.4314110358646466,0.2705122637584644,0
ENSMUSG00000001524,1.4542642173270561,0.2643909929863282,0
ENSMUSG00000001525,8.380097540862367,0.0014127788573894966,1
ENSMUSG00000001542,0.8011497027772971,0.5112607446569302,0
ENSMUSG00000001552,0.022060980281986137,0.9953731679082035,0
ENSMUSG00000001555,1.3755571043313948,0.28610867393980544,0
ENSMUSG00000001558,0.5266822606164768,0.6702431537836581,0
ENSMUSG00000001566,,,0
ENSMUSG00000001569,0.766718059851951,0.5292260653514481,0
ENSMUSG00000001576,1.161447789519949,0.35512002181879687,0
ENSMUSG00000001583,3.108680127997019,0.05596177908057947,0
ENSMUSG00000001588,1.2373039489525655,0.32888942036478935,0
ENSMUSG00000001604,3.5896641809865977,0.03716112434556735,1
ENSMUSG00000001622,0.7248929010701259,0.5518143385141341,0
ENSMUSG00000001627,1.8444011582635422,0.17978594929300262,0
ENSMUSG00000001630,0.30479569430060316,0.8215235931587587,0
ENSMUSG00000001632,1.0325926999466573,0.4046493599825723,0
ENSMUSG00000001642,1.131396432702655,0.36609419174350283,0
ENSMUSG00000001655,0.9999999999999999,0.41823758399590105,0
ENSMUSG00000001656,,,0
ENSMUSG00000001657,,,0
ENSMUSG00000001661,,,0
ENSMUSG00000001663,0.4425673230341282,0.7257941027084029,0
ENSMUSG00000001665,1.97749791030085,0.15801735445328527,0
ENSMUSG00000001666,2.0615688679944686,0.14575125261121616,0
ENSMUSG00000001670,0.3341764744113545,0.8008066168608968,0
ENSMUSG00000001672,1.9588630430729765,0.1608852983697434,0
ENSMUSG00000001674,0.05809095846078202,0.9809668692180799,0
ENSMUSG00000001687,0.8798536133574156,0.4722962880643494,0
ENSMUSG00000001700,1.3389760920785183,0.29683183676326735,0
ENSMUSG00000001707,1.9332952868311952,0.1649124560648206,0
ENSMUSG00000001729,1.4863688793563496,0.2560374135330926,0
ENSMUSG00000001739,1.1550114828541846,0.357441924408189,0
ENSMUSG00000001741,0.9693141434339408,0.43144202821662503,0
ENSMUSG00000001750,0.31682566973145,0.813032854507523,0
ENSMUSG00000001751,1.4782997405412517,0.25811041238086474,0
ENSMUSG00000001755,0.7707194641475055,0.5271091551561746,0
ENSMUSG00000001761,1.7133285129696127,0.20441962830150678,0
ENSMUSG00000001763,1.8351844628820047,0.18140909815820735,0
ENSMUSG00000001767,3.10663688476971,0.05606141732645756,0
ENSMUSG00000001768,2.239800352029698,0.12303835655617913,0
ENSMUSG00000001773,2.451933016944936,0.10091783253432875,0
ENSMUSG00000001774,1.23962886929938,0.32811767045342893,0
ENSMUSG00000001783,0.6596202084250773,0.5887539573739822,0
ENSMUSG00000001785,1.4136365313163588,0.27537629578851636,0
ENSMUSG00000001786,1.7580171980996075,0.19563556252668615,0
ENSMUSG00000001794,1.333211494839327,0.29855956075364376,0
ENSMUSG00000001802,2.3224420945958255,0.1138450554162533,0
ENSMUSG00000001804,,,0
ENSMUSG00000001815,,,0
ENSMUSG00000001819,,,0
ENSMUSG00000001823,,,0
ENSMUSG00000001827,0.6418267096721924,0.5991801637793026,0
ENSMUSG00000001829,0.5254417877439124,0.671041390022375,0
ENSMUSG00000001833,0.49855281155793607,0.6885049731824218,0
ENSMUSG00000001844,0.9033450402380105,0.46122118350861907,0
ENSMUSG00000001847,1.1496619580736092,0.3593835327998392,0
ENSMUSG00000001855,0.9938886121879053,0.4208352716670585,0
ENSMUSG00000001864,2.4053333451437915,0.10537442572391355,0
ENSMUSG00000001865,1.1439177005927106,0.36148036043693405,0
ENSMUSG00000001870,0.814176636317359,0.504610820789531,0
ENSMUSG00000001891,2.364013640687601,0.10950713107464541,0
ENSMUSG00000001901,1.7001839914165182,0.20708322624683276,0
ENSMUSG00000001909,1.796147936120606,0.18846119090648003,0
ENSMUSG00000001910,0.640594332091351,0.5999079038571109,0
ENSMUSG00000001911,0.18515636586132841,0.9049316557757385,0
ENSMUSG00000001918,1.6618286331083387,0.21507041070625335,0
ENSMUSG00000001924,1.4236712747291884,0.2726190626973463,0
ENSMUSG00000001930,0.583964353456214,0.6341258743052527,0
ENSMUSG00000001942,1.3822726481511316,0.28418455438915047,0
ENSMUSG00000001943,1.831858852660047,0.1819986473941045,0
ENSMUSG00000001946,0.9490719861132312,0.44037516973385626,0
ENSMUSG00000001948,1.0747515576351492,0.3877227224908286,0
ENSMUSG00000001962,4.2199235368489845,0.022326367576464588,1
ENSMUSG00000001964,2.2617412153555367,0.12052087787057499,0
ENSMUSG00000001983,1.7194784659826958,0.20318604913430308,0
ENSMUSG00000001985,0.9202756517863031,0.45339406017971395,0
ENSMUSG00000001986,3.080727030291542,0.057342100032939075,0
ENSMUSG00000001988,1.3283331036881612,0.300029869363701,0
ENSMUSG00000001995,3.284609222515663,0.04807561235793503,1
ENSMUSG00000001998,1.7422776713210757,0.19868217780801692,0
ENSMUSG00000001999,0.2982943276489281,0.8261145259507644,0
ENSMUSG00000002006,1.0389396612796975,0.4020546829452,0
ENSMUSG00000002007,1.0451292950239197,0.39954028471019437,0
ENSMUSG00000002010,3.828987236920542,0.030517613414652815,1
ENSMUSG00000002012,2.282372459467667,0.11820499390591117,0
ENSMUSG00000002014,0.360083879640078,0.7826261343401173,0
ENSMUSG00000002015,0.8816534460368249,0.47143885116170503,0
ENSMUSG00000002017,0.7385161785589017,0.5443642958124295,0
ENSMUSG00000002020,0.7490213923045158,0.5386805527885715,0
ENSMUSG00000002028,3.6180514164486004,0.03629468540192633,1
ENSMUSG00000002031,0.4825122185731739,0.6990650504216137,0
ENSMUSG00000002032,1.756110168188636,0.19600200720621033,0
ENSMUSG00000002033,3.7982647169153996,0.0312914327059755,1
ENSMUSG00000002043,0.2986038651152617,0.8258959310909897,0
ENSMUSG00000002052,0.6096778290849062,0.6184013829175701,0
ENSMUSG00000002055,3.9993215473412707,0.026595783917257084,1
ENSMUSG00000002057,4.643844969222886,0.01610517325777781,1
ENSMUSG00000002058,4.6015376900037825,0.01662961682954522,1
ENSMUSG00000002059,1.4572392228994282,0.2636049395134401,0
ENSMUSG00000002064,0.30827559203454197,0.8190667491677517,0
ENSMUSG00000002068,4.62920059904951,0.016284585814608548,1
ENSMUSG00000002076,0.19525532002628493,0.8980858180841897,0
ENSMUSG00000002083,0.3281918359501014,0.805020180325335,0
ENSMUSG00000002100,3.575254830148019,0.03760971087464788,1
ENSMUSG00000002102,0.2646748405700705,0.849835576983217,0
ENSMUSG00000002103,0.351886107368767,0.7883668027876034,0
ENSMUSG00000002104,0.47931914110383594,0.7011794230390747,0
ENSMUSG00000002105,6.14654054001867,0.0055469445388553005,1
ENSMUSG00000002107,1.3520331095410791,0.2929569542539993,0
ENSMUSG00000002108,0.41080560409467126,0.7474470608479906,0
ENSMUSG00000002109,1.215988282744877,0.3360528391098001,0
ENSMUSG00000002111,0.31433692061362123,0.8147887390610558,0
ENSMUSG00000002129,3.1004913302342785,0.056362290290104984,0
ENSMUSG00000002147,1.4210073490487038,0.27334818355941637,0
ENSMUSG00000002190,0.6747485358199122,0.5800092020977409,0
ENSMUSG00000002204,0.16180485748795387,0.9204865172718389,0
ENSMUSG00000002205,2.976497571848053,0.06283145453774616,0
ENSMUSG00000002210,2.7722879803959035,0.07535276800090525,0
ENSMUSG00000002221,2.1619000229968353,0.13245166766947086,0
ENSMUSG00000002222,3.567519876813954,0.037852993826578016,1
ENSMUSG00000002227,0.8229084739425665,0.5001983455611242,0
ENSMUSG00000002228,0.9675684325328537,0.43220540530841267,0
ENSMUSG00000002233,2.60301610348946,0.08783501169295024,0
ENSMUSG00000002240,,,0
ENSMUSG00000002249,0.22607005994837354,0.8768689634611855,0
ENSMUSG00000002250,0.3539024045962066,0.7869537002900376,0
ENSMUSG00000002257,0.20178848344714456,0.8936254226872635,0
ENSMUSG00000002265,3.4106000587123937,0.04318649942087711,1
ENSMUSG00000002266,0.9537924161726226,0.43827597927569284,0
ENSMUSG00000002274,0.5317036905259444,0.6670187036580915,0
ENSMUSG00000002279,0.4293834042129515,0.7347419871652403,0
ENSMUSG00000002280,1.374205283704327,0.2864976412298049,0
ENSMUSG00000002289,2.2146313675367058,0.12599725726643055,0
ENSMUSG00000002297,0.43835873005801945,0.7286440344583078,0
ENSMUSG00000002307,0.8282758482856026,0.49750386415278147,0
ENSMUSG00000002308,0.10620088476485685,0.955247417122271,0
ENSMUSG00000002319,0.15343184640615384,0.9259521128698536,0
ENSMUSG00000002320,1.8762006119933048,0.17430507011170293,0
ENSMUSG00000002324,1.043013345244168,0.4003980729651512,0
ENSMUSG00000002325,1.3674893734140152,0.2884382741893313,0
ENSMUSG00000002326,2.9723251585587445,0.06306299434139732,0
ENSMUSG00000002329,1.2474246256973274,0.32554349864402043,0
ENSMUSG00000002332,1.024141047841107,0.40813031658903964,0
ENSMUSG00000002341,2.9489369811898554,0.06437847821146446,0
ENSMUSG00000002342,0.21417650087053192,0.885108356197899,0
ENSMUSG00000002343,1.4706270831660169,0.26009801150596995,0
ENSMUSG00000002345,1.450384118387731,0.265419906426082,0
ENSMUSG00000002346,2.8583068127621405,0.06977037456106293,0
ENSMUSG00000002365,2.3111864486536144,0.11505170929662749,0
ENSMUSG00000002372,2.1442679372891154,0.13468969099497582,0
ENSMUSG00000002379,1.9226202976172273,0.16662607538425883,0
ENSMUSG00000002384,0.6471906655737705,0.5960211270736397,0
ENSMUSG00000002393,2.67005762509729,0.08263757387808332,0
ENSMUSG00000002395,2.5048577821034748,0.09610578905956578,0
ENSMUSG00000002396,0.44071900005059783,0.7270449772217342,0
ENSMUSG00000002409,1.7060032653893658,0.20589944798065865,0
ENSMUSG00000002413,3.12038410919647,0.055394804631658454,0
ENSMUSG00000002416,0.3935594613489784,0.7593342219325729,0
ENSMUSG00000002428,4.704976468378273,0.015379710921526332,1
ENSMUSG00000002455,0.3679173986192016,0.7771528172504483,0
ENSMUSG00000002458,1.1559615308142113,0.3570982232249372,0
ENSMUSG00000002459,0.688070367029901,0.572400107829577,0
ENSMUSG00000002475,3.5610139050151,0.0380589775531169,1
ENSMUSG00000002477,0.3600487973778863,0.7826506743828916,0
ENSMUSG00000002486,0.7644339807644525,0.5304378821558089,0
ENSMUSG00000002489,1.3616554277838648,0.29013521959007815,0
ENSMUSG00000002496,2.8187107218536056,0.07228119108667544,0
ENSMUSG00000002500,2.143396083868709,0.13480141972528675,0
ENSMUSG00000002504,2.9407624835794812,0.06484539392867288,0
ENSMUSG00000002524,2.276046149991032,0.11890991123811145,0
ENSMUSG00000002546,0.46857111041276156,0.7083256488205585,0
ENSMUSG00000002550,1.9241173997131238,0.16638459227805774,0
ENSMUSG00000002565,0.27662304232789114,0.8414139284114226,0
ENSMUSG00000002578,0.6904279058664975,0.5710624712592243,0
ENSMUSG00000002580,1.0604780154704012,0.393372723477628,0
ENSMUSG00000002588,2.588211996689949,0.08903061288563387,0
ENSMUSG00000002602,0.8057819553202434,0.508886883781477,0
ENSMUSG00000002603,2.610841866048141,0.08721014303449454,0
ENSMUSG00000002608,0.6041623410468667,0.6217481812163768,0
